2019-02-04 09:28:27	0,60.0173,0,0,0,
2019-02-04 09:28:27	0,60.017,0,0,0,
2019-02-04 09:28:27	0,60.0167,0,0,0,
2019-02-04 09:28:27	0,60.0164,0,0,0,
2019-02-04 09:28:27	0,60.0161,0,0,0,
2019-02-04 09:28:27	0,60.0159,0,0,0,
2019-02-04 09:28:27	0,60.0157,0,0,0,
2019-02-04 09:28:27	0,60.0155,0,0,0,
2019-02-04 09:28:27	0,60.0152,0,0,0,
2019-02-04 09:28:27	0,60.0151,0,0,0,
2019-02-04 09:28:27	0,60.0149,0,0,0,
2019-02-04 09:28:27	0,60.0147,0,0,0,
2019-02-04 09:28:27	0,60.0145,0,0,0,
2019-02-04 09:28:27	0,60.0144,0,0,0,
2019-02-04 09:28:27	0,60.0142,0,0,0,
2019-02-04 09:28:27	0,60.0141,0,0,0,
2019-02-04 09:28:27	0,60.014,0,0,0,
2019-02-04 09:28:27	0,60.0139,0,0,0,
2019-02-04 09:28:27	0,60.0138,0,0,0,
2019-02-04 09:28:27	0,60.0138,0,0,0,
2019-02-04 09:28:27	0,60.0138,0,0,0,
2019-02-04 09:28:27	0,60.0138,0,0,0,
2019-02-04 09:28:27	0,60.0138,0,0,0,
2019-02-04 09:28:27	0,60.0139,0,0,0,
2019-02-04 09:28:27	0,60.0139,0,0,0,
2019-02-04 09:28:27	0,60.0139,0,0,0,
2019-02-04 09:28:27	0,60.014,0,0,0,
2019-02-04 09:28:27	0,60.014,0,0,0,
2019-02-04 09:28:27	0,60.014,0,0,0,
2019-02-04 09:28:27	0,60.0141,0,0,0,
2019-02-04 09:28:27	0,60.0141,0,0,0,
2019-02-04 09:28:27	0,60.0141,0,0,0,
2019-02-04 09:28:27	0,60.0142,0,0,0,
2019-02-04 09:28:27	0,60.0142,0,0,0,
2019-02-04 09:28:27	0,60.0143,0,0,0,
2019-02-04 09:28:27	0,60.0144,0,0,0,
2019-02-04 09:28:27	0,60.0145,0,0,0,
2019-02-04 09:28:27	0,60.0147,0,0,0,
2019-02-04 09:28:27	0,60.0148,0,0,0,
2019-02-04 09:28:27	0,60.0149,0,0,0,
2019-02-04 09:28:27	0,60.015,0,0,0,
2019-02-04 09:28:27	0,60.0151,0,0,0,
2019-02-04 09:28:27	0,60.0153,0,0,0,
2019-02-04 09:28:27	0,60.0154,0,0,0,
2019-02-04 09:28:27	0,60.0156,0,0,0,
2019-02-04 09:28:27	0,60.0158,0,0,0,
2019-02-04 09:28:27	0,60.0159,0,0,0,
2019-02-04 09:28:27	0,60.0162,0,0,0,
2019-02-04 09:28:27	0,60.0164,0,0,0,
2019-02-04 09:28:27	0,60.0167,0,0,0,
2019-02-04 09:28:27	0,60.017,0,0,0,
2019-02-04 09:28:27	0,60.0172,0,0,0,
2019-02-04 09:28:27	0,60.0175,0,0,0,
2019-02-04 09:28:27	0,60.0177,0,0,0,
2019-02-04 09:28:27	0,60.0179,0,0,0,
2019-02-04 09:28:27	0,60.0181,0,0,0,
2019-02-04 09:28:27	0,60.0183,0,0,0,
2019-02-04 09:28:27	0,60.0184,0,0,0,
2019-02-04 09:28:27	0,60.0186,0,0,0,
2019-02-04 09:28:27	0,60.0187,0,0,0,
2019-02-04 09:28:27	0,60.0188,0,0,0,
2019-02-04 09:28:27	0,60.0189,0,0,0,
2019-02-04 09:28:27	0,60.019,0,0,0,
2019-02-04 09:28:27	0,60.0191,0,0,0,
2019-02-04 09:28:27	0,60.0192,0,0,0,
2019-02-04 09:28:27	0,60.0192,0,0,0,
2019-02-04 09:28:27	0,60.0192,0,0,0,
2019-02-04 09:28:27	0,60.0193,0,0,0,
2019-02-04 09:28:27	0,60.0192,0,0,0,
2019-02-04 09:28:27	0,60.0192,0,0,0,
2019-02-04 09:28:27	0,60.0191,0,0,0,
2019-02-04 09:28:27	0,60.019,0,0,0,
2019-02-04 09:28:27	0,60.0189,0,0,0,
2019-02-04 09:28:27	0,60.0187,0,0,0,
2019-02-04 09:28:27	0,60.0184,0,0,0,
2019-02-04 09:28:27	0,60.0182,0,0,0,
2019-02-04 09:28:27	0,60.0179,0,0,0,
2019-02-04 09:28:27	0,60.0176,0,0,0,
2019-02-04 09:28:27	0,60.0172,0,0,0,
2019-02-04 09:28:27	0,60.0169,0,0,0,
2019-02-04 09:28:27	0,60.0165,0,0,0,
2019-02-04 09:28:27	0,60.0161,0,0,0,
2019-02-04 09:28:27	0,60.0157,0,0,0,
2019-02-04 09:28:27	0,60.0154,0,0,0,
2019-02-04 09:28:27	0,60.0151,0,0,0,
2019-02-04 09:28:27	0,60.0147,0,0,0,
2019-02-04 09:28:27	0,60.0144,0,0,0,
2019-02-04 09:28:27	0,60.014,0,0,0,
2019-02-04 09:28:27	0,60.0137,0,0,0,
2019-02-04 09:28:27	0,60.0133,0,0,0,
2019-02-04 09:28:27	0,60.013,0,0,0,
2019-02-04 09:28:27	0,60.0126,0,0,0,
2019-02-04 09:28:27	0,60.0123,0,0,0,
2019-02-04 09:28:27	0,60.012,0,0,0,
2019-02-04 09:28:27	0,60.0118,0,0,0,
2019-02-04 09:28:27	0,60.0115,0,0,0,
2019-02-04 09:28:27	0,60.0113,0,0,0,
2019-02-04 09:28:27	0,60.0111,0,0,0,
2019-02-04 09:28:27	0,60.0109,0,0,0,
2019-02-04 09:28:27	0,60.0108,0,0,0,
2019-02-04 09:28:27	0,60.0107,0,0,0,
2019-02-04 09:28:27	0,60.0106,0,0,0,
2019-02-04 09:28:27	0,60.0106,0,0,0,
2019-02-04 09:28:27	0,60.0106,0,0,0,
2019-02-04 09:28:27	0,60.0106,0,0,0,
2019-02-04 09:28:27	0,60.0106,0,0,0,
2019-02-04 09:28:27	0,60.0106,0,0,0,
2019-02-04 09:28:27	0,60.0106,0,0,0,
2019-02-04 09:28:27	0,60.0106,0,0,0,
2019-02-04 09:28:27	0,60.0105,0,0,0,
2019-02-04 09:28:27	0,60.0104,0,0,0,
2019-02-04 09:28:27	0,60.0103,0,0,0,
2019-02-04 09:28:27	0,60.0102,0,0,0,
2019-02-04 09:28:27	0,60.0101,0,0,0,
2019-02-04 09:28:27	0,60.0099,0,0,0,
2019-02-04 09:28:27	0,60.0098,0,0,0,
2019-02-04 09:28:27	0,60.0097,0,0,0,
2019-02-04 09:28:27	0,60.0096,0,0,0,
2019-02-04 09:28:27	0,60.0095,0,0,0,
2019-02-04 09:28:27	0,60.0093,0,0,0,
2019-02-04 09:28:27	0,60.0092,0,0,0,
2019-02-04 09:28:27	0,60.0091,0,0,0,
2019-02-04 09:28:27	0,60.0089,0,0,0,
2019-02-04 09:28:27	0,60.0087,0,0,0,
2019-02-04 09:28:27	0,60.0085,0,0,0,
2019-02-04 09:28:27	0,60.0082,0,0,0,
2019-02-04 09:28:27	0,60.008,0,0,0,
2019-02-04 09:28:27	0,60.0077,0,0,0,
2019-02-04 09:28:27	0,60.0074,0,0,0,
2019-02-04 09:28:27	0,60.0071,0,0,0,
2019-02-04 09:28:27	0,60.0069,0,0,0,
2019-02-04 09:28:27	0,60.0066,0,0,0,
2019-02-04 09:28:27	0,60.0064,0,0,0,
2019-02-04 09:28:27	0,60.0062,0,0,0,
2019-02-04 09:28:27	0,60.006,0,0,0,
2019-02-04 09:28:27	0,60.0058,0,0,0,
2019-02-04 09:28:27	0,60.0057,0,0,0,
2019-02-04 09:28:27	0,60.0057,0,0,0,
2019-02-04 09:28:27	0,60.0057,0,0,0,
2019-02-04 09:28:27	0,60.0056,0,0,0,
2019-02-04 09:28:27	0,60.0056,0,0,0,
2019-02-04 09:28:27	0,60.0056,0,0,0,
2019-02-04 09:28:27	0,60.0056,0,0,0,
2019-02-04 09:28:27	0,60.0055,0,0,0,
2019-02-04 09:28:27	0,60.0054,0,0,0,
2019-02-04 09:28:27	0,60.0053,0,0,0,
2019-02-04 09:28:27	0,60.0052,0,0,0,
2019-02-04 09:28:27	0,60.0051,0,0,0,
2019-02-04 09:28:27	0,60.005,0,0,0,
2019-02-04 09:28:27	0,60.0049,0,0,0,
2019-02-04 09:28:27	0,60.0047,0,0,0,
2019-02-04 09:28:27	0,60.0046,0,0,0,
2019-02-04 09:28:27	0,60.0044,0,0,0,
2019-02-04 09:28:27	0,60.0041,0,0,0,
2019-02-04 09:28:27	0,60.0039,0,0,0,
2019-02-04 09:28:27	0,60.0037,0,0,0,
2019-02-04 09:28:27	0,60.0034,0,0,0,
2019-02-04 09:28:27	0,60.0031,0,0,0,
2019-02-04 09:28:27	0,60.0028,0,0,0,
2019-02-04 09:28:27	0,60.0024,0,0,0,
2019-02-04 09:28:27	0,60.002,0,0,0,
2019-02-04 09:28:27	0,60.0016,0,0,0,
2019-02-04 09:28:27	0,60.0012,0,0,0,
2019-02-04 09:28:27	0,60.0007,0,0,0,
2019-02-04 09:28:27	0,60.0002,0,0,0,
2019-02-04 09:28:27	0,59.9997,0,0,0,
2019-02-04 09:28:27	0,59.9992,0,0,0,
2019-02-04 09:28:27	0,59.9987,0,0,0,
2019-02-04 09:28:27	0,59.9982,0,0,0,
2019-02-04 09:28:27	0,59.9977,0,0,0,
2019-02-04 09:28:27	0,59.9972,0,0,0,
2019-02-04 09:28:27	0,59.9967,0,0,0,
2019-02-04 09:28:27	0,59.9962,0,0,0,
2019-02-04 09:28:27	0,59.9958,0,0,0,
2019-02-04 09:28:27	0,59.9953,0,0,0,
2019-02-04 09:28:27	0,59.9949,0,0,0,
2019-02-04 09:28:27	0,59.9946,0,0,0,
2019-02-04 09:28:27	0,59.9943,0,0,0,
2019-02-04 09:28:27	0,59.994,0,0,0,
2019-02-04 09:28:27	0,59.9938,0,0,0,
2019-02-04 09:28:27	0,59.9935,0,0,0,
2019-02-04 09:28:27	0,59.9934,0,0,0,
2019-02-04 09:28:27	0,59.9932,0,0,0,
2019-02-04 09:28:27	0,59.9931,0,0,0,
2019-02-04 09:28:27	0,59.9931,0,0,0,
2019-02-04 09:28:27	0,59.993,0,0,0,
2019-02-04 09:28:27	0,59.9929,0,0,0,
2019-02-04 09:28:27	0,59.9929,0,0,0,
2019-02-04 09:28:27	0,59.9928,0,0,0,
2019-02-04 09:28:27	0,59.9928,0,0,0,
2019-02-04 09:28:27	0,59.9927,0,0,0,
2019-02-04 09:28:27	0,59.9927,0,0,0,
2019-02-04 09:28:27	0,59.9927,0,0,0,
2019-02-04 09:28:27	0,59.9927,0,0,0,
2019-02-04 09:28:27	0,59.9927,0,0,0,
2019-02-04 09:28:27	0,59.9928,0,0,0,
2019-02-04 09:28:27	0,59.9928,0,0,0,
2019-02-04 09:28:27	0,59.9929,0,0,0,
2019-02-04 09:28:27	0,59.993,0,0,0,
2019-02-04 09:28:27	0,59.993,0,0,0,
2019-02-04 09:28:27	0,59.9931,0,0,0,
2019-02-04 09:28:27	0,59.9933,0,0,0,
2019-02-04 09:28:27	0,59.9934,0,0,0,
2019-02-04 09:28:27	0,59.9936,0,0,0,
2019-02-04 09:28:27	0,59.9938,0,0,0,
2019-02-04 09:28:27	0,59.994,0,0,0,
2019-02-04 09:28:27	0,59.9941,0,0,0,
2019-02-04 09:28:27	0,59.9943,0,0,0,
2019-02-04 09:28:27	0,59.9945,0,0,0,
2019-02-04 09:28:27	0,59.9947,0,0,0,
2019-02-04 09:28:27	0,59.9948,0,0,0,
2019-02-04 09:28:27	0,59.995,0,0,0,
2019-02-04 09:28:27	0,59.9952,0,0,0,
2019-02-04 09:28:27	0,59.9953,0,0,0,
2019-02-04 09:28:27	0,59.9954,0,0,0,
2019-02-04 09:28:27	0,59.9954,0,0,0,
2019-02-04 09:28:27	0,59.9955,0,0,0,
2019-02-04 09:28:27	0,59.9956,0,0,0,
2019-02-04 09:28:27	0,59.9956,0,0,0,
2019-02-04 09:28:27	0,59.9956,0,0,0,
2019-02-04 09:28:27	0,59.9955,0,0,0,
2019-02-04 09:28:27	0,59.9954,0,0,0,
2019-02-04 09:28:27	0,59.9954,0,0,0,
2019-02-04 09:28:27	0,59.9952,0,0,0,
2019-02-04 09:28:27	0,59.9951,0,0,0,
2019-02-04 09:28:27	0,59.9949,0,0,0,
2019-02-04 09:28:27	0,59.9947,0,0,0,
2019-02-04 09:28:27	0,59.9944,0,0,0,
2019-02-04 09:28:27	0,59.9942,0,0,0,
2019-02-04 09:28:27	0,59.994,0,0,0,
2019-02-04 09:28:27	0,59.9938,0,0,0,
2019-02-04 09:28:27	0,59.9936,0,0,0,
2019-02-04 09:28:27	0,59.9935,0,0,0,
2019-02-04 09:28:27	0,59.9933,0,0,0,
2019-02-04 09:28:27	0,59.9932,0,0,0,
2019-02-04 09:28:27	0,59.9931,0,0,0,
2019-02-04 09:28:27	0,59.993,0,0,0,
2019-02-04 09:28:27	0,59.9928,0,0,0,
2019-02-04 09:28:27	0,59.9927,0,0,0,
2019-02-04 09:28:27	0,59.9925,0,0,0,
2019-02-04 09:28:27	0,59.9923,0,0,0,
2019-02-04 09:28:27	0,59.9921,0,0,0,
2019-02-04 09:28:27	0,59.9919,0,0,0,
2019-02-04 09:28:27	0,59.9917,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9913,0,0,0,
2019-02-04 09:28:27	0,59.9912,0,0,0,
2019-02-04 09:28:27	0,59.9911,0,0,0,
2019-02-04 09:28:27	0,59.9911,0,0,0,
2019-02-04 09:28:27	0,59.991,0,0,0,
2019-02-04 09:28:27	0,59.991,0,0,0,
2019-02-04 09:28:27	0,59.991,0,0,0,
2019-02-04 09:28:27	0,59.991,0,0,0,
2019-02-04 09:28:27	0,59.991,0,0,0,
2019-02-04 09:28:27	0,59.991,0,0,0,
2019-02-04 09:28:27	0,59.9909,0,0,0,
2019-02-04 09:28:27	0,59.9908,0,0,0,
2019-02-04 09:28:27	0,59.9908,0,0,0,
2019-02-04 09:28:27	0,59.9907,0,0,0,
2019-02-04 09:28:27	0,59.9906,0,0,0,
2019-02-04 09:28:27	0,59.9904,0,0,0,
2019-02-04 09:28:27	0,59.9903,0,0,0,
2019-02-04 09:28:27	0,59.99,0,0,0,
2019-02-04 09:28:27	0,59.9898,0,0,0,
2019-02-04 09:28:27	0,59.9896,0,0,0,
2019-02-04 09:28:27	0,59.9893,0,0,0,
2019-02-04 09:28:27	0,59.9891,0,0,0,
2019-02-04 09:28:27	0,59.9888,0,0,0,
2019-02-04 09:28:27	0,59.9886,0,0,0,
2019-02-04 09:28:27	0,59.9883,0,0,0,
2019-02-04 09:28:27	0,59.988,0,0,0,
2019-02-04 09:28:27	0,59.9878,0,0,0,
2019-02-04 09:28:27	0,59.9875,0,0,0,
2019-02-04 09:28:27	0,59.9873,0,0,0,
2019-02-04 09:28:27	0,59.9871,0,0,0,
2019-02-04 09:28:27	0,59.9869,0,0,0,
2019-02-04 09:28:27	0,59.9867,0,0,0,
2019-02-04 09:28:27	0,59.9866,0,0,0,
2019-02-04 09:28:27	0,59.9865,0,0,0,
2019-02-04 09:28:27	0,59.9864,0,0,0,
2019-02-04 09:28:27	0,59.9863,0,0,0,
2019-02-04 09:28:27	0,59.9863,0,0,0,
2019-02-04 09:28:27	0,59.9863,0,0,0,
2019-02-04 09:28:27	0,59.9863,0,0,0,
2019-02-04 09:28:27	0,59.9864,0,0,0,
2019-02-04 09:28:27	0,59.9865,0,0,0,
2019-02-04 09:28:27	0,59.9867,0,0,0,
2019-02-04 09:28:27	0,59.9869,0,0,0,
2019-02-04 09:28:27	0,59.9871,0,0,0,
2019-02-04 09:28:27	0,59.9873,0,0,0,
2019-02-04 09:28:27	0,59.9875,0,0,0,
2019-02-04 09:28:27	0,59.9877,0,0,0,
2019-02-04 09:28:27	0,59.9879,0,0,0,
2019-02-04 09:28:27	0,59.988,0,0,0,
2019-02-04 09:28:27	0,59.9882,0,0,0,
2019-02-04 09:28:27	0,59.9883,0,0,0,
2019-02-04 09:28:27	0,59.9885,0,0,0,
2019-02-04 09:28:27	0,59.9886,0,0,0,
2019-02-04 09:28:27	0,59.9888,0,0,0,
2019-02-04 09:28:27	0,59.9889,0,0,0,
2019-02-04 09:28:27	0,59.9891,0,0,0,
2019-02-04 09:28:27	0,59.9893,0,0,0,
2019-02-04 09:28:27	0,59.9895,0,0,0,
2019-02-04 09:28:27	0,59.9898,0,0,0,
2019-02-04 09:28:27	0,59.99,0,0,0,
2019-02-04 09:28:27	0,59.9902,0,0,0,
2019-02-04 09:28:27	0,59.9905,0,0,0,
2019-02-04 09:28:27	0,59.9907,0,0,0,
2019-02-04 09:28:27	0,59.9908,0,0,0,
2019-02-04 09:28:27	0,59.991,0,0,0,
2019-02-04 09:28:27	0,59.9912,0,0,0,
2019-02-04 09:28:27	0,59.9913,0,0,0,
2019-02-04 09:28:27	0,59.9914,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9914,0,0,0,
2019-02-04 09:28:27	0,59.9914,0,0,0,
2019-02-04 09:28:27	0,59.9913,0,0,0,
2019-02-04 09:28:27	0,59.9913,0,0,0,
2019-02-04 09:28:27	0,59.9913,0,0,0,
2019-02-04 09:28:27	0,59.9913,0,0,0,
2019-02-04 09:28:27	0,59.9913,0,0,0,
2019-02-04 09:28:27	0,59.9914,0,0,0,
2019-02-04 09:28:27	0,59.9914,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9916,0,0,0,
2019-02-04 09:28:27	0,59.9916,0,0,0,
2019-02-04 09:28:27	0,59.9917,0,0,0,
2019-02-04 09:28:27	0,59.9917,0,0,0,
2019-02-04 09:28:27	0,59.9917,0,0,0,
2019-02-04 09:28:27	0,59.9917,0,0,0,
2019-02-04 09:28:27	0,59.9918,0,0,0,
2019-02-04 09:28:27	0,59.9919,0,0,0,
2019-02-04 09:28:27	0,59.9919,0,0,0,
2019-02-04 09:28:27	0,59.992,0,0,0,
2019-02-04 09:28:27	0,59.9921,0,0,0,
2019-02-04 09:28:27	0,59.9921,0,0,0,
2019-02-04 09:28:27	0,59.9922,0,0,0,
2019-02-04 09:28:27	0,59.9922,0,0,0,
2019-02-04 09:28:27	0,59.9923,0,0,0,
2019-02-04 09:28:27	0,59.9923,0,0,0,
2019-02-04 09:28:27	0,59.9924,0,0,0,
2019-02-04 09:28:27	0,59.9924,0,0,0,
2019-02-04 09:28:27	0,59.9924,0,0,0,
2019-02-04 09:28:27	0,59.9924,0,0,0,
2019-02-04 09:28:27	0,59.9924,0,0,0,
2019-02-04 09:28:27	0,59.9924,0,0,0,
2019-02-04 09:28:27	0,59.9924,0,0,0,
2019-02-04 09:28:27	0,59.9923,0,0,0,
2019-02-04 09:28:27	0,59.9922,0,0,0,
2019-02-04 09:28:27	0,59.9921,0,0,0,
2019-02-04 09:28:27	0,59.9919,0,0,0,
2019-02-04 09:28:27	0,59.9917,0,0,0,
2019-02-04 09:28:27	0,59.9914,0,0,0,
2019-02-04 09:28:27	0,59.9912,0,0,0,
2019-02-04 09:28:27	0,59.991,0,0,0,
2019-02-04 09:28:27	0,59.9909,0,0,0,
2019-02-04 09:28:27	0,59.9908,0,0,0,
2019-02-04 09:28:27	0,59.9906,0,0,0,
2019-02-04 09:28:27	0,59.9906,0,0,0,
2019-02-04 09:28:27	0,59.9906,0,0,0,
2019-02-04 09:28:27	0,59.9906,0,0,0,
2019-02-04 09:28:27	0,59.9906,0,0,0,
2019-02-04 09:28:27	0,59.9907,0,0,0,
2019-02-04 09:28:27	0,59.9908,0,0,0,
2019-02-04 09:28:27	0,59.9909,0,0,0,
2019-02-04 09:28:27	0,59.9911,0,0,0,
2019-02-04 09:28:27	0,59.9912,0,0,0,
2019-02-04 09:28:27	0,59.9913,0,0,0,
2019-02-04 09:28:27	0,59.9915,0,0,0,
2019-02-04 09:28:27	0,59.9917,0,0,0,
2019-02-04 09:28:27	0,59.9918,0,0,0,
2019-02-04 09:28:27	0,59.9921,0,0,0,
2019-02-04 09:28:27	0,59.9923,0,0,0,
2019-02-04 09:28:27	0,59.9926,0,0,0,
2019-02-04 09:28:27	0,59.9928,0,0,0,
2019-02-04 09:28:27	0,59.9931,0,0,0,
2019-02-04 09:28:27	0,59.9935,0,0,0,
2019-02-04 09:28:27	0,59.9938,0,0,0,
2019-02-04 09:28:27	0,59.9941,0,0,0,
2019-02-04 09:28:27	0,59.9945,0,0,0,
2019-02-04 09:28:27	0,59.9948,0,0,0,
2019-02-04 09:28:27	0,59.9951,0,0,0,
2019-02-04 09:28:27	0,59.9955,0,0,0,
2019-02-04 09:28:27	0,59.9958,0,0,0,
2019-02-04 09:28:27	0,59.9962,0,0,0,
2019-02-04 09:28:27	0,59.9965,0,0,0,
2019-02-04 09:28:27	0,59.9968,0,0,0,
2019-02-04 09:28:27	0,59.9972,0,0,0,
2019-02-04 09:28:27	0,59.9976,0,0,0,
2019-02-04 09:28:27	0,59.998,0,0,0,
